# Span Frac,Chord Length [mm],Twist Angle [deg],Blade X Translattion,Dihedral Shift,Rotation Location
0.0,22.7,14.1,-9.0,19.389258089640247,0.5607014123946192,9.0
0.010101010101010102,22.7,14.1,-9.0,19.389258089640247,0.5607014123946192,9.0
0.020202020202020204,22.7,14.1,-9.0,19.389258089640247,0.5607014123946192,9.0
0.030303030303030304,22.7,14.1,-9.0,19.389258089640247,0.5607014123946192,9.0
0.04040404040404041,22.7,14.1,-9.0,19.389258089640247,0.5607014123946192,9.0
0.05050505050505051,22.7,14.1,-9.0,19.389258089640247,0.5607014123946192,9.0
0.06060606060606061,22.7,14.1,-9.0,19.389258089640247,0.5607014123946192,9.0
0.07070707070707072,22.7,14.1,-9.0,19.389258089640247,0.5607014123946192,9.0
0.08080808080808081,22.7,14.1,-9.0,19.389258089640247,0.5607014123946192,9.0
0.09090909090909091,22.7,14.1,-9.0,19.389258089640247,0.5607014123946192,9.0
0.10101010101010102,22.7,14.133333333333333,-9.0,19.389258089640247,0.5607014123946192,9.0
0.11111111111111112,22.7,14.466666666666667,-9.0,19.389258089640247,0.5607014123946192,9.0
0.12121212121212122,22.7,14.799999999999999,-9.0,19.389258089640247,0.5607014123946192,9.0
0.13131313131313133,22.7,15.133333333333333,-9.0,19.389258089640247,0.5607014123946192,9.0
0.14141414141414144,22.7,15.466666666666665,-9.0,19.389258089640247,0.5607014123946192,9.0
0.15151515151515152,22.7,15.799999999999999,-9.0,19.389258089640247,0.5607014123946192,9.0
0.16161616161616163,22.7,16.133333333333333,-9.0,19.389258089640247,0.5607014123946192,9.0
0.17171717171717174,22.7,16.466666666666665,-9.0,19.389258089640247,0.5607014123946192,9.0
0.18181818181818182,22.7,16.799999999999997,-9.0,19.389258089640247,0.5607014123946192,9.0
0.19191919191919193,22.7,17.133333333333333,-9.0,19.389258089640247,0.5607014123946192,9.0
0.20202020202020204,22.7,17.44040404040404,-9.0,19.389258089640247,0.5607014123946192,9.0
0.21212121212121213,22.7,17.64242424242424,-9.0,19.389258089640247,0.5607014123946192,9.0
0.22222222222222224,22.7,17.84444444444444,-9.0,19.389258089640247,0.5607014123946192,9.0
0.23232323232323235,22.7,18.046464646464646,-9.0,19.389258089640247,0.5607014123946192,9.0
